"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка формы валидации данных о пользователе для вклада для своих","16123","vkladsTest(String, String, String, String, Integer) [5] им фа, 11.11.1999, 123, моск, 2","","Fri Jan 10 01:50:05 GMT 2025","passed","Fri Jan 10 01:50:21 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка фильтров для статей","12747","blogTest(String) [10] Инвестиции","","Fri Jan 10 01:47:58 GMT 2025","passed","Fri Jan 10 01:48:10 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","20519","test(String, String, String, String, Integer, Integer, Integer) [9] и ф о, aa@a.a, 1231231233, 12.12.1984, 4, 99999999, 0","","Fri Jan 10 01:47:46 GMT 2025","passed","Fri Jan 10 01:48:06 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка фильтров для статей","12056","blogTest(String) [3] Кредитование","","Fri Jan 10 01:48:10 GMT 2025","passed","Fri Jan 10 01:48:22 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","19548","test(String, String, String, String, Integer, Integer, Integer) [6] и ф о, aa@a.a, 1231231233, 1.1.1, 3, 1, 0","","Fri Jan 10 01:46:49 GMT 2025","passed","Fri Jan 10 01:47:08 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка фильтров для статей","11430","blogTest(String) [10] Инвестиции","","Fri Jan 10 01:43:03 GMT 2025","passed","Fri Jan 10 01:43:14 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка фильтров для статей","12695","blogTest(String) [9] Платежи и переводы","","Fri Jan 10 01:42:50 GMT 2025","passed","Fri Jan 10 01:43:03 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка формы валидации данных о пользователе для вклада для своих","17931","vkladsTest(String, String, String, String, Integer) [3] ии фф оо, 11.11.1999, 123123123123123, afasdas, 3","","Fri Jan 10 01:49:47 GMT 2025","passed","Fri Jan 10 01:50:05 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка фильтров для статей","13773","blogTest(String) [2] Вклады и счета","","Fri Jan 10 01:48:35 GMT 2025","passed","Fri Jan 10 01:48:48 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","19265","test(String, String, String, String, Integer, Integer, Integer) [17] и ф о, aa@a.a, 123, 12.12.1984, 2, 99999999, 20","","Fri Jan 10 01:50:09 GMT 2025","passed","Fri Jan 10 01:50:28 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
