"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка формы валидации данных о пользователе для кредита под залог","21713","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [11] и ф о, aa@a.a, 123, 12.12.1984, 2, 99999999, 0","","Fri Jan 17 06:30:19 GMT 2025","passed","Fri Jan 17 06:30:41 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка фильтров для статей","18270","blogTest(String) [2] Вклады и счета","","Fri Jan 17 06:36:59 GMT 2025","passed","Fri Jan 17 06:37:17 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","19355","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [19] и ф о, aaasdasru, 1231231233, 12.12.1999, 1, 99999999, 20","","Fri Jan 17 06:32:27 GMT 2025","passed","Fri Jan 17 06:32:46 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка соответствия хотя бы одной карты каждому фильтру","16636","kardTest(String) [5] Виртуальные","","Fri Jan 17 06:28:50 GMT 2025","passed","Fri Jan 17 06:29:07 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"Проверка фильтров для статей","15166","blogTest(String) [9] Платежи и переводы","","Fri Jan 17 06:29:24 GMT 2025","passed","Fri Jan 17 06:29:40 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка соответствия хотя бы одной карты каждому фильтру","22977","kardTest(String) [2] Кредитные","","Fri Jan 17 06:27:51 GMT 2025","failed","Fri Jan 17 06:28:14 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"Проверка фильтров для статей","14525","blogTest(String) [1] Все","","Fri Jan 17 06:30:28 GMT 2025","passed","Fri Jan 17 06:30:43 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","17814","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [13] и ф о, aaasdasru, 1231231233, 12.12.1999, 1, 99999999, 0","","Fri Jan 17 06:30:59 GMT 2025","passed","Fri Jan 17 06:31:16 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка фильтров для статей","14705","blogTest(String) [9] Платежи и переводы","","Fri Jan 17 06:34:44 GMT 2025","passed","Fri Jan 17 06:34:59 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","17272","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [17] и ф о, aa@a.a, 123, 12.12.1984, 2, 99999999, 20","","Fri Jan 17 06:32:10 GMT 2025","passed","Fri Jan 17 06:32:27 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для нового премиум клиента","16881","premiumTest(String, String, String, String, Integer) [8] им фа, 11.11.1900, 123123123123, моск, 1","","Fri Jan 17 06:35:56 GMT 2025","passed","Fri Jan 17 06:36:13 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка формы валидации данных о пользователе для кредита под залог","20713","test(String, String, String, String, Integer, Integer, Integer) [9] и ф о, aa@a.a, 1231231233, 12.12.1984, 4, 99999999, 0","","Fri Jan 17 06:35:27 GMT 2025","passed","Fri Jan 17 06:35:47 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
