"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка формы валидации данных о пользователе для нового премиум клиента","14347","premiumTest(String, String, String, String, Integer) [1] ии фф оо, 11.11.1999, 123123123123123, afasdas, 3","","Mon Jan 27 01:46:26 GMT 2025","passed","Mon Jan 27 01:46:40 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка фильтров для статей","12325","blogTest(String) [9] Платежи и переводы","","Mon Jan 27 01:39:55 GMT 2025","passed","Mon Jan 27 01:40:08 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка формы валидации данных о пользователе для вклада для своих","18369","vkladsTest(String, String, String, String, Integer) [2] ии фф оо, 11.11.1999, 123123123123123, моск, 4","","Mon Jan 27 01:47:25 GMT 2025","passed","Mon Jan 27 01:47:44 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка формы валидации данных о пользователе для кредита под залог","13492","test(String, String, String, String, Integer, Integer, Integer) [25] и ф о, aaasdasru, 1231231233, 12.12.1999, 1, 1, 20","","Mon Jan 27 01:47:51 GMT 2025","failed","Mon Jan 27 01:48:05 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для нового премиум клиента","13442","premiumTest(String, String, String, String, Integer) [3] и ф, 11.11.1999, 123123123123123, моск, 4","","Mon Jan 27 01:44:33 GMT 2025","failed","Mon Jan 27 01:44:46 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка фильтров для статей","12555","blogTest(String) [2] Вклады и счета","","Mon Jan 27 01:45:38 GMT 2025","passed","Mon Jan 27 01:45:51 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка фильтров для статей","13451","blogTest(String) [10] Инвестиции","","Mon Jan 27 01:40:08 GMT 2025","passed","Mon Jan 27 01:40:21 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","28208","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [25] и ф о, aaasdasru, 1231231233, 12.12.1999, 1, 1, 20","","Mon Jan 27 01:42:34 GMT 2025","passed","Mon Jan 27 01:43:02 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка фильтров для статей","13962","blogTest(String) [5] Дебетовые карты","","Mon Jan 27 01:38:57 GMT 2025","passed","Mon Jan 27 01:39:11 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка соответствия хотя бы одной карты каждому фильтру","14843","kardTest(String) [3] Дебетовые","","Mon Jan 27 01:39:00 GMT 2025","passed","Mon Jan 27 01:39:15 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","14687","premiumTest(String, String, String, String, Integer) [6] им фа, 11.11.1999, чето, моск, 2","","Mon Jan 27 01:45:17 GMT 2025","passed","Mon Jan 27 01:45:31 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка формы валидации данных о пользователе для кредита под залог","13201","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [24] и ф о, aa@a.a, 1231231233, 1.1.1, 3, 1, 20","","Mon Jan 27 01:43:09 GMT 2025","passed","Mon Jan 27 01:43:22 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка соответствия хотя бы одной карты каждому фильтру","14323","kardTest(String) [2] Кредитные","","Mon Jan 27 01:43:28 GMT 2025","failed","Mon Jan 27 01:43:42 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","kardTest"
"Проверка формы валидации данных о пользователе для вклада для своих","44942","vkladsTest(String, String, String, String, Integer) [1] им фа, 11.1, 123123123123123, моск, 1","","Mon Jan 27 01:46:40 GMT 2025","passed","Mon Jan 27 01:47:25 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка фильтров для статей","26624","blogTest(String) [4] Кредитные карты","","Mon Jan 27 01:43:28 GMT 2025","passed","Mon Jan 27 01:43:55 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
