"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка фильтров для статей","15274","blogTest(String) [9] Платежи и переводы","","Wed Jan 08 18:30:05 GMT 2025","passed","Wed Jan 08 18:30:20 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка фильтров для статей","13806","blogTest(String) [6] Ипотека","","Wed Jan 08 18:29:25 GMT 2025","passed","Wed Jan 08 18:29:39 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","16853","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [24] и ф о, aa@a.a, 1231231233, 1.1.1, 3, 1, 20","","Wed Jan 08 18:32:37 GMT 2025","passed","Wed Jan 08 18:32:54 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для вклада для своих","18287","vkladsTest(String, String, String, String, Integer) [7] eng lish, 11.11.1999, 123123123123, моск, 0","","Wed Jan 08 18:37:19 GMT 2025","passed","Wed Jan 08 18:37:37 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка формы валидации данных о пользователе для кредита под залог","20768","test(String, String, String, String, Integer, Integer, Integer) [1] и , aa@a.a, 1231231233, 12.12.1984, 0, 1234567, 0","","Wed Jan 08 18:37:28 GMT 2025","passed","Wed Jan 08 18:37:48 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для кредита под залог","22017","test(String, String, String, String, Integer, Integer, Integer) [3] и ф о, aa@a.a, 1231231233, 12.12.1984, 4, 1, 0","","Wed Jan 08 18:37:48 GMT 2025","passed","Wed Jan 08 18:38:10 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка соответствия хотя бы одной карты каждому фильтру","11129","kardTest(String) [5] Виртуальные","","Wed Jan 08 18:34:10 GMT 2025","passed","Wed Jan 08 18:34:21 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","kardTest"
"Проверка формы валидации данных о пользователе для вклада для своих","18715","vkladsTest(String, String, String, String, Integer) [3] ии фф оо, 11.11.1999, 123123123123123, afasdas, 3","","Wed Jan 08 18:37:09 GMT 2025","passed","Wed Jan 08 18:37:28 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка фильтров для статей","13035","blogTest(String) [7] Бизнес","","Wed Jan 08 18:34:01 GMT 2025","passed","Wed Jan 08 18:34:14 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка фильтров для статей","24987","blogTest(String) [1] Все","","Wed Jan 08 18:35:11 GMT 2025","passed","Wed Jan 08 18:35:36 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","14206","premiumTest(String, String, String, String, Integer) [8] им фа, 11.11.1900, 123123123123, моск, 1","","Wed Jan 08 18:31:15 GMT 2025","passed","Wed Jan 08 18:31:29 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"Проверка формы валидации данных о пользователе для кредита под залог","19756","test(String, String, String, String, Integer, Integer, Integer) [23] и ф о, aa@a.a, 123, 12.12.1984, 2, 1, 20","","Wed Jan 08 18:38:41 GMT 2025","passed","Wed Jan 08 18:39:01 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для нового премиум клиента","14631","premiumTest(String, String, String, String, Integer) [4] им фа, 11.1, 123123123123123, моск, 1","","Wed Jan 08 18:34:48 GMT 2025","passed","Wed Jan 08 18:35:02 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","13914","premiumTest(String, String, String, String, Integer) [1] ии фф оо, 11.11.1999, 123123123123123, afasdas, 3","","Wed Jan 08 18:31:29 GMT 2025","passed","Wed Jan 08 18:31:43 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"Проверка фильтров для статей","13618","blogTest(String) [5] Дебетовые карты","","Wed Jan 08 18:29:11 GMT 2025","passed","Wed Jan 08 18:29:25 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка соответствия хотя бы одной карты каждому фильтру","14562","kardTest(String) [3] Дебетовые","","Wed Jan 08 18:29:12 GMT 2025","passed","Wed Jan 08 18:29:27 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"Проверка формы валидации данных о пользователе для кредита под залог","15564","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [19] и ф о, aaasdasru, 1231231233, 12.12.1999, 1, 99999999, 20","","Wed Jan 08 18:32:05 GMT 2025","passed","Wed Jan 08 18:32:20 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для кредита под залог","16739","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [17] и ф о, aa@a.a, 123, 12.12.1984, 2, 99999999, 20","","Wed Jan 08 18:32:21 GMT 2025","passed","Wed Jan 08 18:32:38 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для кредита под залог","16899","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [12] и ф о, aa@a.a, 1231231233, 1.1.1, 3, 99999999, 0","","Wed Jan 08 18:31:13 GMT 2025","passed","Wed Jan 08 18:31:30 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка фильтров для статей","18844","blogTest(String) [4] Кредитные карты","","Wed Jan 08 18:33:15 GMT 2025","passed","Wed Jan 08 18:33:34 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","19517","test(String, String, String, String, Integer, Integer, Integer) [18] и ф о, aa@a.a, 1231231233, 1.1.1, 3, 99999999, 20","","Wed Jan 08 18:37:41 GMT 2025","passed","Wed Jan 08 18:38:01 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка фильтров для статей","14062","blogTest(String) [9] Платежи и переводы","","Wed Jan 08 18:34:30 GMT 2025","passed","Wed Jan 08 18:34:44 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","14288","premiumTest(String, String, String, String, Integer) [2] ии фф оо, 11.11.1999, 123123123123123, моск, 4","","Wed Jan 08 18:36:14 GMT 2025","passed","Wed Jan 08 18:36:28 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","13266","premiumTest(String, String, String, String, Integer) [5] им фа, 11.11.1999, 123, моск, 2","","Wed Jan 08 18:30:35 GMT 2025","passed","Wed Jan 08 18:30:48 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"Проверка формы валидации данных о пользователе для кредита под залог","20244","test(String, String, String, String, Integer, Integer, Integer) [21] и ф о, aa@a.a, 1231231233, 12.12.1984, 4, 1, 20","","Wed Jan 08 18:38:01 GMT 2025","passed","Wed Jan 08 18:38:21 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка фильтров для статей","13591","blogTest(String) [2] Вклады и счета","","Wed Jan 08 18:35:36 GMT 2025","passed","Wed Jan 08 18:35:49 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка соответствия хотя бы одной карты каждому фильтру","12543","kardTest(String) [5] Виртуальные","","Wed Jan 08 18:29:42 GMT 2025","passed","Wed Jan 08 18:29:54 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","14557","premiumTest(String, String, String, String, Integer) [1] ии фф оо, 11.11.1999, 123123123123123, afasdas, 3","","Wed Jan 08 18:36:28 GMT 2025","passed","Wed Jan 08 18:36:43 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка фильтров для статей","13628","blogTest(String) [10] Инвестиции","","Wed Jan 08 18:30:20 GMT 2025","passed","Wed Jan 08 18:30:33 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","18101","test(String, String, String, String, Integer, Integer, Integer) [20] и ф о, a@a.a, 1231231233, 12.12.1984, 4, 1, 20","","Wed Jan 08 18:38:30 GMT 2025","failed","Wed Jan 08 18:38:49 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка соответствия хотя бы одной карты каждому фильтру","19686","kardTest(String) [2] Кредитные","","Wed Jan 08 18:28:53 GMT 2025","failed","Wed Jan 08 18:29:12 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","15293","premiumTest(String, String, String, String, Integer) [7] eng lish, 11.11.1999, 123123123123, моск, 0","","Wed Jan 08 18:35:32 GMT 2025","passed","Wed Jan 08 18:35:47 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка формы валидации данных о пользователе для вклада для своих","16719","vkladsTest(String, String, String, String, Integer) [6] им фа, 11.11.1999, чето, моск, 2","","Wed Jan 08 18:36:34 GMT 2025","passed","Wed Jan 08 18:36:51 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка формы валидации данных о пользователе для кредита под залог","17233","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [3] и ф о, aa@a.a, 1231231233, 12.12.1984, 4, 1, 0","","Wed Jan 08 18:32:00 GMT 2025","passed","Wed Jan 08 18:32:17 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка фильтров для статей","11626","blogTest(String) [3] Кредитование","","Wed Jan 08 18:30:33 GMT 2025","passed","Wed Jan 08 18:30:45 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","16217","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [6] и ф о, aa@a.a, 1231231233, 1.1.1, 3, 1, 0","","Wed Jan 08 18:29:35 GMT 2025","passed","Wed Jan 08 18:29:51 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для кредита под залог","17362","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [8] и ф о, a@a.a, 1231231233, 12.12.1984, 4, 99999999, 0","","Wed Jan 08 18:30:08 GMT 2025","passed","Wed Jan 08 18:30:25 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
