"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка формы валидации данных о пользователе для нового премиум клиента","26075","premiumTest(String, String, String, String, Integer) [4] им фа, 11.1, 123123123123123, моск, 1","","Sun Feb 02 06:28:53 GMT 2025","failed","Sun Feb 02 06:29:19 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"Проверка фильтров для статей","40930","blogTest(String) [8] Премиум","","Sun Feb 02 06:33:18 GMT 2025","passed","Sun Feb 02 06:33:59 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка наличия модального окна для каждого из партнеров","15140","partnersTest()","","Sun Feb 02 06:28:52 GMT 2025","passed","Sun Feb 02 06:29:08 GMT 2025","","MtsBankTest","MtsBankTest","partnersTest"
"Проверка фильтров для статей","13812","blogTest(String) [1] Все","","Sun Feb 02 06:34:40 GMT 2025","passed","Sun Feb 02 06:34:54 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка соответствия хотя бы одной карты каждому фильтру","12093","kardTest(String) [3] Дебетовые","","Sun Feb 02 06:26:41 GMT 2025","passed","Sun Feb 02 06:26:53 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"Проверка соответствия хотя бы одной карты каждому фильтру","13567","kardTest(String) [3] Дебетовые","","Sun Feb 02 06:31:28 GMT 2025","passed","Sun Feb 02 06:31:42 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","kardTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","14655","premiumTest(String, String, String, String, Integer) [5] им фа, 11.11.1999, 123, моск, 2","","Sun Feb 02 06:32:59 GMT 2025","failed","Sun Feb 02 06:33:14 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка соответствия хотя бы одной карты каждому фильтру","11341","kardTest(String) [4] Премиальные","","Sun Feb 02 06:31:42 GMT 2025","passed","Sun Feb 02 06:31:53 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","kardTest"
"Проверка формы валидации данных о пользователе для кредита под залог","15037","test(String, String, String, String, Integer, Integer, Integer) [11] и ф о, aa@a.a, 123, 12.12.1984, 2, 99999999, 0","","Sun Feb 02 06:32:59 GMT 2025","failed","Sun Feb 02 06:33:14 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для кредита под залог","14490","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [16] и , aa@a.a, 1231231233, 12.12.1984, 0, 99999999, 20","","Sun Feb 02 06:29:39 GMT 2025","passed","Sun Feb 02 06:29:54 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для кредита под залог","17022","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [19] и ф о, aaasdasru, 1231231233, 12.12.1999, 1, 99999999, 20","","Sun Feb 02 06:30:34 GMT 2025","passed","Sun Feb 02 06:30:51 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для нового премиум клиента","29135","premiumTest(String, String, String, String, Integer) [4] им фа, 11.1, 123123123123123, моск, 1","","Sun Feb 02 06:32:30 GMT 2025","failed","Sun Feb 02 06:32:59 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка формы валидации данных о пользователе для кредита под залог","18439","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [5] и ф о, aa@a.a, 123, 12.12.1984, 2, 1, 0","","Sun Feb 02 06:26:33 GMT 2025","passed","Sun Feb 02 06:26:52 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для нового премиум клиента","14140","premiumTest(String, String, String, String, Integer) [5] им фа, 11.11.1999, 123, моск, 2","","Sun Feb 02 06:29:46 GMT 2025","failed","Sun Feb 02 06:30:00 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"Проверка фильтров для статей","13300","blogTest(String) [2] Вклады и счета","","Sun Feb 02 06:34:54 GMT 2025","passed","Sun Feb 02 06:35:07 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","12034","test(String, String, String, String, Integer, Integer, Integer) [7] и ф о, aaasdasru, 1231231233, 12.12.1999, 1, 1, 0","","Sun Feb 02 06:31:55 GMT 2025","failed","Sun Feb 02 06:32:07 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для кредита под залог","26575","test(String, String, String, String, Integer, Integer, Integer) [9] и ф о, aa@a.a, 1231231233, 12.12.1984, 4, 99999999, 0","","Sun Feb 02 06:32:20 GMT 2025","failed","Sun Feb 02 06:32:47 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для кредита под залог","12410","test(String, String, String, String, Integer, Integer, Integer) [16] и , aa@a.a, 1231231233, 12.12.1984, 0, 99999999, 20","","Sun Feb 02 06:34:20 GMT 2025","failed","Sun Feb 02 06:34:32 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка соответствия хотя бы одной карты каждому фильтру","12894","kardTest(String) [1] Все","","Sun Feb 02 06:32:04 GMT 2025","passed","Sun Feb 02 06:32:17 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","kardTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","21078","premiumTest(String, String, String, String, Integer) [6] им фа, 11.11.1999, чето, моск, 2","","Sun Feb 02 06:33:14 GMT 2025","failed","Sun Feb 02 06:33:35 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка формы валидации данных о пользователе для вклада для своих","17946","vkladsTest(String, String, String, String, Integer) [1] им фа, 11.1, 123123123123123, моск, 1","","Sun Feb 02 06:35:07 GMT 2025","passed","Sun Feb 02 06:35:25 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка формы валидации данных о пользователе для кредита под залог","18387","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [23] и ф о, aa@a.a, 123, 12.12.1984, 2, 1, 20","","Sun Feb 02 06:30:23 GMT 2025","passed","Sun Feb 02 06:30:41 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для кредита под залог","17678","test(String, String, String, String, Integer, Integer, Integer) [13] и ф о, aaasdasru, 1231231233, 12.12.1999, 1, 99999999, 0","","Sun Feb 02 06:33:33 GMT 2025","failed","Sun Feb 02 06:33:50 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для кредита под залог","15837","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [18] и ф о, aa@a.a, 1231231233, 1.1.1, 3, 99999999, 20","","Sun Feb 02 06:30:19 GMT 2025","passed","Sun Feb 02 06:30:34 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для нового премиум клиента","14305","premiumTest(String, String, String, String, Integer) [7] eng lish, 11.11.1999, 123123123123, моск, 0","","Sun Feb 02 06:29:48 GMT 2025","failed","Sun Feb 02 06:30:02 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
