"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка соответствия хотя бы одной карты каждому фильтру","18974","kardTest(String) [4] Премиальные","","Tue Feb 04 12:40:56 GMT 2025","failed","Tue Feb 04 12:41:15 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"Проверка формы валидации данных о пользователе для кредита под залог","16318","test(String, String, String, String, Integer, Integer, Integer) [5] и ф о, aa@a.a, 123, 12.12.1984, 2, 1, 0","","Tue Feb 04 12:46:55 GMT 2025","failed","Tue Feb 04 12:47:12 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка соответствия хотя бы одной карты каждому фильтру","18367","kardTest(String) [3] Дебетовые","","Tue Feb 04 12:40:38 GMT 2025","failed","Tue Feb 04 12:40:56 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"Проверка фильтров для статей","15339","blogTest(String) [8] Премиум","","Tue Feb 04 12:48:00 GMT 2025","passed","Tue Feb 04 12:48:15 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","19924","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [14] и ф о, a@a.a, 1231231233, 12.12.1984, 4, 99999999, 20","","Tue Feb 04 12:44:22 GMT 2025","failed","Tue Feb 04 12:44:42 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для нового премиум клиента","17047","premiumTest(String, String, String, String, Integer) [5] им фа, 11.11.1999, 123, моск, 2","","Tue Feb 04 12:42:37 GMT 2025","failed","Tue Feb 04 12:42:54 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"Проверка формы валидации данных о пользователе для кредита под залог","14717","test(String, String, String, String, Integer, Integer, Integer) [1] и , aa@a.a, 1231231233, 12.12.1984, 0, 1234567, 0","","Tue Feb 04 12:52:58 GMT 2025","failed","Tue Feb 04 12:53:13 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для нового премиум клиента","18997","premiumTest(String, String, String, String, Integer) [7] eng lish, 11.11.1999, 123123123123, моск, 0","","Tue Feb 04 12:43:28 GMT 2025","failed","Tue Feb 04 12:43:47 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"Проверка формы валидации данных о пользователе для кредита под залог","18943","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [16] и , aa@a.a, 1231231233, 12.12.1984, 0, 99999999, 20","","Tue Feb 04 12:45:31 GMT 2025","passed","Tue Feb 04 12:45:50 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для нового премиум клиента","25498","premiumTest(String, String, String, String, Integer) [7] eng lish, 11.11.1999, 123123123123, моск, 0","","Tue Feb 04 12:49:37 GMT 2025","failed","Tue Feb 04 12:50:03 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","17492","premiumTest(String, String, String, String, Integer) [4] им фа, 11.1, 123123123123123, моск, 1","","Tue Feb 04 12:48:46 GMT 2025","failed","Tue Feb 04 12:49:03 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка соответствия хотя бы одной карты каждому фильтру","16628","kardTest(String) [1] Все","","Tue Feb 04 12:48:08 GMT 2025","failed","Tue Feb 04 12:48:25 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","kardTest"
"Проверка фильтров для статей","18214","blogTest(String) [10] Инвестиции","","Tue Feb 04 12:42:05 GMT 2025","passed","Tue Feb 04 12:42:23 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка формы валидации данных о пользователе для вклада для своих","19367","vkladsTest(String, String, String, String, Integer) [4] и ф, 11.11.1999, 123123123123123, моск, 4","","Tue Feb 04 12:50:55 GMT 2025","failed","Tue Feb 04 12:51:14 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка формы валидации данных о пользователе для кредита под залог","16404","test(String, String, String, String, Integer, Integer, Integer) [24] и ф о, aa@a.a, 1231231233, 1.1.1, 3, 1, 20","","Tue Feb 04 12:53:13 GMT 2025","failed","Tue Feb 04 12:53:30 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
