"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка формы валидации данных о пользователе для нового премиум клиента","282615","premiumTest(String, String, String, String, Integer) [7] eng lish, 11.11.1999, 123123123123, моск, 0","","Sat Feb 08 07:43:44 GMT 2025","failed","Sat Feb 08 07:48:27 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка формы валидации данных о пользователе для вклада для своих","417900","vkladsTest(String, String, String, String, Integer) [3] ии фф оо, 11.11.1999, 123123123123123, afasdas, 3","","Sat Feb 08 08:14:57 GMT 2025","passed","Sat Feb 08 08:21:55 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка фильтров для статей","76530","blogTest(String) [1] Все","","Sat Feb 08 06:37:59 GMT 2025","broken","Sat Feb 08 06:39:16 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","75605","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [6] и ф о, aa@a.a, 1231231233, 1.1.1, 3, 1, 0","","Sat Feb 08 06:28:05 GMT 2025","broken","Sat Feb 08 06:29:21 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка фильтров для статей","274427","blogTest(String) [6] Ипотека","","Sat Feb 08 07:15:32 GMT 2025","passed","Sat Feb 08 07:20:07 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","78664","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [7] и ф о, aaasdasru, 1231231233, 12.12.1999, 1, 1, 0","","Sat Feb 08 06:29:21 GMT 2025","broken","Sat Feb 08 06:30:39 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка фильтров для статей","77464","blogTest(String) [7] Бизнес","","Sat Feb 08 06:30:11 GMT 2025","broken","Sat Feb 08 06:31:29 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","319447","premiumTest(String, String, String, String, Integer) [4] им фа, 11.1, 123123123123123, моск, 1","","Sat Feb 08 07:28:43 GMT 2025","failed","Sat Feb 08 07:34:03 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","78317","premiumTest(String, String, String, String, Integer) [3] и ф, 11.11.1999, 123123123123123, моск, 4","","Sat Feb 08 06:32:43 GMT 2025","broken","Sat Feb 08 06:34:01 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"Проверка фильтров для статей","77650","blogTest(String) [6] Ипотека","","Sat Feb 08 06:28:53 GMT 2025","broken","Sat Feb 08 06:30:11 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка фильтров для статей","221292","blogTest(String) [1] Все","","Sat Feb 08 07:52:24 GMT 2025","broken","Sat Feb 08 07:56:06 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","274486","test(String, String, String, String, Integer, Integer, Integer) [7] и ф о, aaasdasru, 1231231233, 12.12.1999, 1, 1, 0","","Sat Feb 08 07:13:38 GMT 2025","failed","Sat Feb 08 07:18:12 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка наличия модального окна для каждого из партнеров","77713","partnersTest()","","Sat Feb 08 06:39:16 GMT 2025","broken","Sat Feb 08 06:40:33 GMT 2025","","MtsBankTest","MtsBankTest","partnersTest"
"Проверка формы валидации данных о пользователе для кредита под залог","278244","test(String, String, String, String, Integer, Integer, Integer) [5] и ф о, aa@a.a, 123, 12.12.1984, 2, 1, 0","","Sat Feb 08 07:06:08 GMT 2025","failed","Sat Feb 08 07:10:46 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для нового премиум клиента","77710","premiumTest(String, String, String, String, Integer) [8] им фа, 11.11.1900, 123123123123, моск, 1","","Sat Feb 08 06:39:02 GMT 2025","broken","Sat Feb 08 06:40:20 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
