"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка формы валидации данных о пользователе для кредита под залог","17241","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [22] и , aa@a.a, 1231231233, 12.12.1984, 0, 1, 20","","Sat Jan 25 01:29:29 GMT 2025","passed","Sat Jan 25 01:29:46 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка соответствия хотя бы одной карты каждому фильтру","11861","kardTest(String) [5] Виртуальные","","Sat Jan 25 01:26:15 GMT 2025","passed","Sat Jan 25 01:26:26 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"Проверка фильтров для статей","12951","blogTest(String) [7] Бизнес","","Sat Jan 25 01:26:23 GMT 2025","passed","Sat Jan 25 01:26:36 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","13058","test(String, String, String, String, Integer, Integer, Integer) [14] и ф о, a@a.a, 1231231233, 12.12.1984, 4, 99999999, 20","","Sat Jan 25 01:32:15 GMT 2025","failed","Sat Jan 25 01:32:28 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для вклада для своих","16712","vkladsTest(String, String, String, String, Integer) [6] им фа, 11.11.1999, чето, моск, 2","","Sat Jan 25 01:32:56 GMT 2025","passed","Sat Jan 25 01:33:12 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка фильтров для статей","16929","blogTest(String) [4] Кредитные карты","","Sat Jan 25 01:30:02 GMT 2025","passed","Sat Jan 25 01:30:19 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для вклада для своих","19269","vkladsTest(String, String, String, String, Integer) [7] eng lish, 11.11.1999, 123123123123, моск, 0","","Sat Jan 25 01:33:40 GMT 2025","passed","Sat Jan 25 01:33:59 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка формы валидации данных о пользователе для вклада для своих","16241","vkladsTest(String, String, String, String, Integer) [8] им фа, 11.11.1900, 123123123123, моск, 1","","Sat Jan 25 01:33:12 GMT 2025","passed","Sat Jan 25 01:33:29 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка формы валидации данных о пользователе для кредита под залог","14357","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [20] и ф о, a@a.a, 1231231233, 12.12.1984, 4, 1, 20","","Sat Jan 25 01:29:27 GMT 2025","failed","Sat Jan 25 01:29:41 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка фильтров для статей","13922","blogTest(String) [7] Бизнес","","Sat Jan 25 01:30:49 GMT 2025","passed","Sat Jan 25 01:31:03 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
