"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка фильтров для статей","20318","blogTest(String) [9] Платежи и переводы","","Sun Feb 02 18:27:54 GMT 2025","passed","Sun Feb 02 18:28:14 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка соответствия хотя бы одной карты каждому фильтру","16532","kardTest(String) [5] Виртуальные","","Sun Feb 02 18:27:30 GMT 2025","passed","Sun Feb 02 18:27:47 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"Проверка фильтров для статей","33516","blogTest(String) [4] Кредитные карты","","Sun Feb 02 18:26:21 GMT 2025","passed","Sun Feb 02 18:26:55 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка формы валидации данных о пользователе для вклада для своих","22258","vkladsTest(String, String, String, String, Integer) [3] ии фф оо, 11.11.1999, 123123123123123, afasdas, 3","","Sun Feb 02 18:37:09 GMT 2025","passed","Sun Feb 02 18:37:31 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","20194","premiumTest(String, String, String, String, Integer) [3] и ф, 11.11.1999, 123123123123123, моск, 4","","Sun Feb 02 18:33:32 GMT 2025","failed","Sun Feb 02 18:33:52 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка соответствия хотя бы одной карты каждому фильтру","14543","kardTest(String) [4] Премиальные","","Sun Feb 02 18:32:40 GMT 2025","passed","Sun Feb 02 18:32:55 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","kardTest"
"Проверка формы валидации данных о пользователе для кредита под залог","13131","test(String, String, String, String, Integer, Integer, Integer) [10] и , aa@a.a, 1231231233, 12.12.1984, 0, 99999999, 0","","Sun Feb 02 18:33:47 GMT 2025","failed","Sun Feb 02 18:34:00 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка наличия модального окна для каждого из партнеров","19861","partnersTest()","","Sun Feb 02 18:29:42 GMT 2025","passed","Sun Feb 02 18:30:02 GMT 2025","","MtsBankTest","MtsBankTest","partnersTest"
"Проверка фильтров для статей","14424","blogTest(String) [6] Ипотека","","Sun Feb 02 18:27:10 GMT 2025","passed","Sun Feb 02 18:27:25 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","19229","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [1] и , aa@a.a, 1231231233, 12.12.1984, 0, 1234567, 0","","Sun Feb 02 18:30:14 GMT 2025","passed","Sun Feb 02 18:30:34 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
