"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка фильтров для статей","13980","blogTest(String) [5] Дебетовые карты","","Thu Jan 09 18:29:40 GMT 2025","passed","Thu Jan 09 18:29:53 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","21677","test(String, String, String, String, Integer, Integer, Integer) [14] и ф о, a@a.a, 1231231233, 12.12.1984, 4, 99999999, 20","","Thu Jan 09 18:37:27 GMT 2025","passed","Thu Jan 09 18:37:49 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для нового премиум клиента","14598","premiumTest(String, String, String, String, Integer) [5] им фа, 11.11.1999, 123, моск, 2","","Thu Jan 09 18:35:27 GMT 2025","passed","Thu Jan 09 18:35:41 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка формы валидации данных о пользователе для кредита под залог","16285","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [6] и ф о, aa@a.a, 1231231233, 1.1.1, 3, 1, 0","","Thu Jan 09 18:30:03 GMT 2025","passed","Thu Jan 09 18:30:19 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка наличия модального окна для каждого из партнеров","17303","partnersTest()","","Thu Jan 09 18:31:41 GMT 2025","passed","Thu Jan 09 18:31:58 GMT 2025","","MtsBankTest","MtsBankTest","partnersTest"
"Проверка фильтров для статей","12848","blogTest(String) [7] Бизнес","","Thu Jan 09 18:30:07 GMT 2025","passed","Thu Jan 09 18:30:20 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка соответствия хотя бы одной карты каждому фильтру","13435","kardTest(String) [1] Все","","Thu Jan 09 18:30:18 GMT 2025","failed","Thu Jan 09 18:30:32 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"Проверка фильтров для статей","14110","blogTest(String) [9] Платежи и переводы","","Thu Jan 09 18:35:04 GMT 2025","passed","Thu Jan 09 18:35:18 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка соответствия хотя бы одной карты каждому фильтру","16204","kardTest(String) [2] Кредитные","","Thu Jan 09 18:33:53 GMT 2025","failed","Thu Jan 09 18:34:10 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","kardTest"
"Проверка соответствия хотя бы одной карты каждому фильтру","12812","kardTest(String) [3] Дебетовые","","Thu Jan 09 18:34:10 GMT 2025","passed","Thu Jan 09 18:34:22 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","kardTest"
