"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка формы валидации данных о пользователе для кредита под залог","20789","test(String, String, String, String, Integer, Integer, Integer) [18] и ф о, aa@a.a, 1231231233, 1.1.1, 3, 99999999, 20","","Fri Jan 17 01:45:06 GMT 2025","passed","Fri Jan 17 01:45:27 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для кредита под залог","37623","test(String, String, String, String, Integer, Integer, Integer) [19] и ф о, aaasdasru, 1231231233, 12.12.1999, 1, 99999999, 20","","Fri Jan 17 01:45:26 GMT 2025","passed","Fri Jan 17 01:46:04 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для вклада для своих","13687","vkladsTest(String, String, String, String, Integer) [4] и ф, 11.11.1999, 123123123123123, моск, 4","","Fri Jan 17 01:42:59 GMT 2025","failed","Fri Jan 17 01:43:12 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка формы валидации данных о пользователе для кредита под залог","15110","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [20] и ф о, a@a.a, 1231231233, 12.12.1984, 4, 1, 20","","Fri Jan 17 01:39:40 GMT 2025","failed","Fri Jan 17 01:39:55 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для кредита под залог","18159","test(String, String, String, String, Integer, Integer, Integer) [5] и ф о, aa@a.a, 123, 12.12.1984, 2, 1, 0","","Fri Jan 17 01:40:41 GMT 2025","failed","Fri Jan 17 01:40:59 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для нового премиум клиента","11265","premiumTest(String, String, String, String, Integer) [3] и ф, 11.11.1999, 123123123123123, моск, 4","","Fri Jan 17 01:37:13 GMT 2025","failed","Fri Jan 17 01:37:25 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"Проверка формы валидации данных о пользователе для вклада для своих","18756","vkladsTest(String, String, String, String, Integer) [3] ии фф оо, 11.11.1999, 123123123123123, afasdas, 3","","Fri Jan 17 01:43:49 GMT 2025","passed","Fri Jan 17 01:44:07 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","14518","premiumTest(String, String, String, String, Integer) [8] им фа, 11.11.1900, 123123123123, моск, 1","","Fri Jan 17 01:42:44 GMT 2025","passed","Fri Jan 17 01:42:59 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка формы валидации данных о пользователе для кредита под залог","19778","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [12] и ф о, aa@a.a, 1231231233, 1.1.1, 3, 99999999, 0","","Fri Jan 17 01:38:13 GMT 2025","passed","Fri Jan 17 01:38:33 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для нового премиум клиента","26179","premiumTest(String, String, String, String, Integer) [4] им фа, 11.1, 123123123123123, моск, 1","","Fri Jan 17 01:37:25 GMT 2025","passed","Fri Jan 17 01:37:51 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","15685","premiumTest(String, String, String, String, Integer) [7] eng lish, 11.11.1999, 123123123123, моск, 0","","Fri Jan 17 01:38:05 GMT 2025","passed","Fri Jan 17 01:38:20 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"Проверка формы валидации данных о пользователе для вклада для своих","17733","vkladsTest(String, String, String, String, Integer) [6] им фа, 11.11.1999, чето, моск, 2","","Fri Jan 17 01:44:06 GMT 2025","passed","Fri Jan 17 01:44:24 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка формы валидации данных о пользователе для вклада для своих","17397","vkladsTest(String, String, String, String, Integer) [5] им фа, 11.11.1999, 123, моск, 2","","Fri Jan 17 01:43:12 GMT 2025","passed","Fri Jan 17 01:43:30 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка формы валидации данных о пользователе для кредита под залог","17771","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [3] и ф о, aa@a.a, 1231231233, 12.12.1984, 4, 1, 0","","Fri Jan 17 01:38:59 GMT 2025","passed","Fri Jan 17 01:39:17 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для кредита под залог","17305","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [22] и , aa@a.a, 1231231233, 12.12.1984, 0, 1, 20","","Fri Jan 17 01:39:48 GMT 2025","passed","Fri Jan 17 01:40:06 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка фильтров для статей","12464","blogTest(String) [2] Вклады и счета","","Fri Jan 17 01:37:36 GMT 2025","passed","Fri Jan 17 01:37:49 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка соответствия хотя бы одной карты каждому фильтру","27189","kardTest(String) [1] Все","","Fri Jan 17 01:36:46 GMT 2025","failed","Fri Jan 17 01:37:13 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"Проверка формы валидации данных о пользователе для кредита под залог","18854","test(String, String, String, String, Integer, Integer, Integer) [22] и , aa@a.a, 1231231233, 12.12.1984, 0, 1, 20","","Fri Jan 17 01:45:27 GMT 2025","passed","Fri Jan 17 01:45:46 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для кредита под залог","15836","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [7] и ф о, aaasdasru, 1231231233, 12.12.1999, 1, 1, 0","","Fri Jan 17 01:36:42 GMT 2025","passed","Fri Jan 17 01:36:58 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для кредита под залог","16643","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [17] и ф о, aa@a.a, 123, 12.12.1984, 2, 99999999, 20","","Fri Jan 17 01:39:24 GMT 2025","passed","Fri Jan 17 01:39:40 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка соответствия хотя бы одной карты каждому фильтру","16437","kardTest(String) [3] Дебетовые","","Fri Jan 17 01:36:03 GMT 2025","passed","Fri Jan 17 01:36:20 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"Проверка формы валидации данных о пользователе для кредита под залог","16916","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [2] и ф о, a@a.a, 1231231233, 12.12.1984, 4, 1, 0","","Fri Jan 17 01:38:50 GMT 2025","failed","Fri Jan 17 01:39:07 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для нового премиум клиента","14814","premiumTest(String, String, String, String, Integer) [6] им фа, 11.11.1999, чето, моск, 2","","Fri Jan 17 01:38:20 GMT 2025","passed","Fri Jan 17 01:38:35 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"Проверка формы валидации данных о пользователе для кредита под залог","19307","test(String, String, String, String, Integer, Integer, Integer) [25] и ф о, aaasdasru, 1231231233, 12.12.1999, 1, 1, 20","","Fri Jan 17 01:46:04 GMT 2025","passed","Fri Jan 17 01:46:23 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка фильтров для статей","13536","blogTest(String) [7] Бизнес","","Fri Jan 17 01:41:00 GMT 2025","passed","Fri Jan 17 01:41:14 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для нового премиум клиента","13213","premiumTest(String, String, String, String, Integer) [6] им фа, 11.11.1999, чето, моск, 2","","Fri Jan 17 01:42:15 GMT 2025","passed","Fri Jan 17 01:42:28 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","premiumTest"
"Проверка формы валидации данных о пользователе для кредита под залог","16683","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [8] и ф о, a@a.a, 1231231233, 12.12.1984, 4, 99999999, 0","","Fri Jan 17 01:36:58 GMT 2025","passed","Fri Jan 17 01:37:14 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
