"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка фильтров для статей","83445","blogTest(String) [6] Ипотека","","Fri Feb 07 18:30:33 GMT 2025","broken","Fri Feb 07 18:31:56 GMT 2025","","MtsBankTest","MtsBankTest","blogTest"
"Проверка фильтров для статей","26708","blogTest(String) [6] Ипотека","","Fri Feb 07 18:50:52 GMT 2025","broken","Fri Feb 07 18:51:18 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка фильтров для статей","52631","blogTest(String) [9] Платежи и переводы","","Fri Feb 07 18:52:34 GMT 2025","broken","Fri Feb 07 18:53:26 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","75527","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [8] и ф о, a@a.a, 1231231233, 12.12.1984, 4, 99999999, 0","","Fri Feb 07 18:32:43 GMT 2025","broken","Fri Feb 07 18:33:59 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка соответствия хотя бы одной карты каждому фильтру","52162","kardTest(String) [1] Все","","Fri Feb 07 18:52:34 GMT 2025","broken","Fri Feb 07 18:53:26 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","kardTest"
"Проверка формы валидации данных о пользователе для кредита под залог","57758","test(String, String, String, String, Integer, Integer, Integer) [10] и , aa@a.a, 1231231233, 12.12.1984, 0, 99999999, 0","","Fri Feb 07 18:54:16 GMT 2025","broken","Fri Feb 07 18:55:13 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка соответствия хотя бы одной карты каждому фильтру","50136","kardTest(String) [5] Виртуальные","","Fri Feb 07 18:51:44 GMT 2025","broken","Fri Feb 07 18:52:34 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","kardTest"
"Проверка формы валидации данных о пользователе для кредита под залог","78514","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [4] и , aa@a.a, 1231231233, 12.12.1984, 0, 1, 0","","Fri Feb 07 18:27:55 GMT 2025","broken","Fri Feb 07 18:29:14 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка фильтров для статей","52396","blogTest(String) [1] Все","","Fri Feb 07 18:55:13 GMT 2025","broken","Fri Feb 07 18:56:06 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
"Проверка формы валидации данных о пользователе для кредита под залог","85828","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [19] и ф о, aaasdasru, 1231231233, 12.12.1999, 1, 99999999, 20","","Fri Feb 07 18:44:05 GMT 2025","broken","Fri Feb 07 18:45:31 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для вклада для своих","26517","vkladsTest(String, String, String, String, Integer) [8] им фа, 11.11.1900, 123123123123, моск, 1","","Fri Feb 07 18:59:50 GMT 2025","broken","Fri Feb 07 19:00:17 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","vkladsTest"
"Проверка формы валидации данных о пользователе для кредита под залог","52494","test(String, String, String, String, Integer, Integer, Integer) [16] и , aa@a.a, 1231231233, 12.12.1984, 0, 99999999, 20","","Fri Feb 07 18:59:55 GMT 2025","broken","Fri Feb 07 19:00:48 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка формы валидации данных о пользователе для кредита под залог","79898","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [10] и , aa@a.a, 1231231233, 12.12.1984, 0, 99999999, 0","","Fri Feb 07 18:35:10 GMT 2025","broken","Fri Feb 07 18:36:30 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"Проверка формы валидации данных о пользователе для кредита под залог","50562","test(String, String, String, String, Integer, Integer, Integer) [24] и ф о, aa@a.a, 1231231233, 1.1.1, 3, 1, 20","","Fri Feb 07 19:02:51 GMT 2025","broken","Fri Feb 07 19:03:42 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"Проверка фильтров для статей","23942","blogTest(String) [8] Премиум","","Fri Feb 07 18:52:10 GMT 2025","broken","Fri Feb 07 18:52:34 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","blogTest"
